lat,long,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,sale_date,sale_year,sale_month,sale_quarter,sale_tenure,yr_since_last_renovated,price_m2,Dist_from_seattle,Clusters
47.2217,-122.063,1720069029,20150313T000000,349990,3,1,1350,165092,1,0,3,5,6,1350,0,1925,0,98022,2300,211266,2015-03-13,2015,03,Q1,90,0,259.2518518518518,47641.12665036306,6
47.228,-122.088,1820069019,20140529T000000,302000,2,1,900,423838,1,0,2,5,6,900,0,1925,0,98022,1810,94960,2014-05-29,2014,05,Q2,89,0,335.55555555555554,46218.37495516926,6
47.2303,-121.936,820079043,20140819T000000,428000,3,1.75,1580,507038,1,0,2,4,7,1580,0,1985,0,98022,2040,210394,2014-08-19,2014,08,Q3,29,0,270.88607594936707,51690.30809552865,6
47.2328,-121.945,820079101,20141222T000000,525000,3,2.25,2040,435600,2,0,2,4,7,2040,0,1983,0,98022,2020,223027,2014-12-22,2014,12,Q4,31,0,257.3529411764706,51070.71839698452,6
47.2332,-122.029,1020069042,20141001T000000,858000,4,3.5,4370,422967,1,0,2,4,10,2580,1790,1978,0,98022,3260,422967,2014-10-01,2014,10,Q4,36,0,196.33867276887872,47672.51811127971,6
47.2377,-122.016,1120069036,20141218T000000,325000,3,2.25,1570,43350,1,0,3,4,7,1570,0,1967,0,98022,1570,220849,2014-12-18,2014,12,Q4,47,0,207.0063694267516,47719.872593000946,6
47.238,-122.039,920069053,20140917T000000,201000,3,1,960,15273,1,0,0,4,7,960,0,1963,0,98022,1930,51400,2014-09-17,2014,09,Q3,51,0,209.375,46841.75357700232,6
47.2396,-121.993,1220069035,20141120T000000,438950,4,2.5,2470,385506,2,0,3,3,7,2470,0,1991,0,98022,1680,158994,2014-11-20,2014,11,Q4,23,0,177.71255060728745,48436.06057614036,6
47.2407,-121.953,720079001,20140626T000000,667000,3,1.75,3320,478288,1.5,0,3,4,8,2260,1060,1933,1982,98022,2960,217800,2014-06-26,2014,06,Q2,81,32,200.90361445783134,50003.516055979104,6
47.241,-121.979,6055000430,20150327T000000,473000,4,3.5,4370,37193,2,0,3,3,8,2780,1590,1996,0,98022,2860,39356,2015-03-27,2015,03,Q1,19,0,108.23798627002289,48874.63993564681,6
47.2411,-121.932,820079081,20140911T000000,570000,4,3,2710,217800,2.5,0,0,3,9,2710,0,2006,0,98022,2710,217800,2014-09-11,2014,09,Q3,8,0,210.3321033210332,50894.50810232705,6
47.2411,-122.043,920069052,20150421T000000,243950,2,1,1120,35500,1,0,0,5,6,1120,0,1961,0,98022,1680,66022,2015-04-21,2015,04,Q2,54,0,217.8125,46394.64414654612,6
47.2413,-121.972,6055000310,20140701T000000,530000,3,2.5,3660,39478,2,0,2,4,9,3260,400,1989,0,98022,2700,38312,2014-07-01,2014,07,Q3,25,0,144.8087431693989,49138.16945545919,6
47.2458,-122.002,220069083,20140509T000000,705000,2,2.5,2200,188200,1,0,3,3,8,2200,0,2007,0,98022,2700,84942,2014-05-09,2014,05,Q2,7,0,320.45454545454544,47490.70852726105,6
47.2477,-121.937,1443300140,20150114T000000,330000,3,2.25,2300,35287,2,0,0,3,8,2300,0,1977,0,98022,1760,47916,2015-01-14,2015,01,Q1,38,0,143.47826086956522,50079.28111024821,6
47.2485,-122.101,620069061,20150507T000000,450000,3,2.5,2880,426452,2,0,3,3,7,2880,0,1979,0,98092,1460,320890,2015-05-07,2015,05,Q2,36,0,156.25,43733.84870988187,6
47.2492,-121.975,120069059,20140804T000000,550000,3,2.5,2920,169448,2.5,0,0,3,9,2920,0,1990,0,98022,2360,326097,2014-08-04,2014,08,Q3,24,0,188.35616438356163,48281.615566946406,6
47.2495,-121.97,620079042,20150323T000000,370000,2,1,2360,105850,1,0,2,2,6,1180,1180,1947,0,98022,2640,386812,2015-03-23,2015,03,Q1,68,0,156.77966101694915,48466.59897962458,6
47.2504,-122,9804500420,20150424T000000,430000,4,2.75,2470,50123,1,0,0,3,8,1280,1190,1978,0,98022,2200,54520,2015-04-24,2015,04,Q2,37,0,174.08906882591094,47136.61614052414,6
47.2507,-122.039,420069021,20141027T000000,246000,3,2,1990,203861,1,0,0,3,7,1990,0,1949,0,98022,2760,217800,2014-10-27,2014,10,Q4,65,0,123.61809045226131,45602.244500456414,6
47.2527,-121.98,120069003,20141201T000000,495000,4,3,3620,403693,2,0,2,3,9,3620,0,1980,0,98022,2230,148811,2014-12-01,2014,12,Q4,34,0,136.7403314917127,47747.35183891718,6
47.2558,-122.122,120059044,20150217T000000,250000,3,1.75,1628,286355,1,0,0,3,7,1628,0,1996,0,98092,1490,216344,2015-02-17,2015,02,Q1,19,0,153.56265356265357,42366.88620512263,6
47.2568,-121.952,3221079069,20140815T000000,475000,3,2.5,2770,98881,2,0,0,3,9,2770,0,1991,0,98022,1830,74923,2014-08-15,2014,08,Q3,23,0,171.48014440433212,48590.99531076679,6
47.2568,-122.07,520069032,20140716T000000,267300,3,1.75,1890,93218,1,0,0,4,7,1890,0,1964,0,98092,1690,172062,2014-07-16,2014,07,Q3,50,0,141.42857142857142,43900.740525092704,6
47.2574,-122.31,3275310220,20141222T000000,244000,3,2,1360,9688,1,0,0,4,7,1360,0,1983,0,98003,1390,9685,2014-12-22,2014,12,Q4,31,0,179.41176470588235,39076.04315401799,3
47.2575,-122.305,7153400010,20140812T000000,190500,3,2,1390,10155,1,0,0,3,7,1130,260,1980,0,98003,1790,10155,2014-08-12,2014,08,Q3,34,0,137.0503597122302,39084.998854080375,3
47.2575,-122.312,3275300040,20140606T000000,320000,3,1.75,1370,9900,1,0,0,4,7,1370,0,1983,0,98003,1490,9600,2014-06-06,2014,06,Q2,31,0,233.57664233576642,39057.907748206606,3
47.2576,-122.214,4137040060,20150406T000000,265500,3,2.5,1450,8977,1,0,0,3,8,1450,0,1990,0,98092,2410,8850,2015-04-06,2015,04,Q2,25,0,183.10344827586206,40060.67595570757,6
47.2578,-122.217,4137020360,20140722T000000,265000,3,2.5,1780,6527,2,0,0,3,8,1780,0,1989,0,98092,2040,8840,2014-07-22,2014,07,Q3,25,0,148.87640449438203,39988.11910760879,6
47.2579,-122.312,3275300050,20141124T000000,272000,3,3,2430,10500,1,0,0,4,8,2150,280,1983,0,98003,1670,9800,2014-11-24,2014,11,Q4,31,0,111.93415637860082,39013.42414529768,3
47.258,-122.208,4136880140,20140522T000000,254500,4,2.75,2570,7264,2,0,0,3,8,1720,850,1998,0,98092,2420,7911,2014-05-22,2014,05,Q2,16,0,99.0272373540856,40122.73783490176,6
47.258,-122.252,9265410090,20141008T000000,160000,3,1.75,1370,8006,2,0,0,3,7,1370,0,1990,0,98001,1530,8006,2014-10-08,2014,10,Q4,24,0,116.78832116788321,39463.359292880254,6
47.258,-122.305,7153400100,20150219T000000,315000,3,2.75,1780,15114,1,0,0,3,7,1080,700,1980,0,98003,1792,10155,2015-02-19,2015,02,Q1,35,0,176.96629213483146,39029.43270582494,3
47.2581,-122.2,7299600700,20150512T000000,328000,3,2.5,2242,4800,2,0,0,3,8,2242,0,2013,0,98092,2009,4800,2015-05-12,2015,05,Q2,2,0,146.29794826048172,40259.98941568944,6
47.2582,-121.935,3221079055,20150325T000000,367000,3,2.5,2260,93218,1,0,2,4,6,2260,0,1998,0,98022,2180,111078,2015-03-25,2015,03,Q1,17,0,162.38938053097345,49238.3024363208,6
47.2582,-122.113,3621059043,20140527T000000,293000,4,2.5,3250,235063,1,0,2,3,9,3250,0,1973,0,98092,1600,44287,2014-05-27,2014,05,Q2,41,0,90.15384615384616,42382.52990444293,6
47.2583,-122.198,7299600130,20140702T000000,309780,3,2.5,2242,4500,2,0,0,3,8,2242,0,2014,0,98092,2009,4500,2014-07-02,2014,07,Q3,0,0,138.17127564674396,40276.802735340236,6
47.2583,-122.3,8000200090,20150427T000000,280000,3,2.5,1610,10022,2,0,0,3,7,1610,0,1996,0,98003,1820,10017,2015-04-27,2015,04,Q2,19,0,173.91304347826087,39019.83602990822,3
47.2585,-121.925,3321079060,20141020T000000,378000,3,1.75,2610,117176,1,0,0,3,7,1390,1220,1981,0,98022,2140,142005,2014-10-20,2014,10,Q4,33,0,144.82758620689654,49676.48938326893,6
47.2585,-122.061,3221069035,20140620T000000,400000,4,1.75,2670,189486,2,0,4,3,8,2670,0,1972,0,98092,2190,218610,2014-06-20,2014,06,Q2,42,0,149.81273408239701,44045.703429823254,6
47.2585,-122.201,7299600950,20150408T000000,279950,3,2.5,1608,4800,2,0,0,3,8,1608,0,2013,0,98092,2009,4800,2015-04-08,2015,04,Q2,2,0,174.09825870646767,40197.90837135833,6
47.2586,-122.194,3845101150,20140701T000000,399895,4,2.5,2701,4500,2,0,0,3,9,2701,0,2014,0,98092,2570,4800,2014-07-01,2014,07,Q3,0,0,148.054424287301,40322.87300934056,6
47.2586,-122.2,7299600920,20141209T000000,279000,4,2.5,2009,4800,2,0,0,3,8,2009,0,2012,0,98092,1798,4800,2014-12-09,2014,12,Q4,2,0,138.87506222000997,40206.12805998661,6
47.2586,-122.221,4136930360,20140605T000000,359800,4,2.5,2390,6426,2,0,0,3,9,2390,0,1999,0,98092,2520,6700,2014-06-05,2014,06,Q2,15,0,150.5439330543933,39835.19853672841,6
47.2587,-122.253,9265410010,20150203T000000,212000,3,1.75,1470,8350,1,0,0,3,7,1470,0,1990,0,98001,1590,8182,2015-02-03,2015,02,Q1,25,0,144.21768707482994,39374.51549152852,6
47.2588,-122.21,4136880460,20140514T000000,316000,4,2.5,2010,7226,2,0,0,3,8,2010,0,1995,0,98092,2160,7696,2014-05-14,2014,05,Q2,19,0,157.2139303482587,40000.49049322789,6
47.2589,-122.256,629650370,20150123T000000,250000,3,2.5,1750,6351,2,0,0,3,7,1750,0,2012,0,98001,1398,6092,2015-01-23,2015,01,Q1,3,0,142.85714285714286,39317.641433823796,6
47.259,-122.202,7299601410,20140808T000000,333000,4,2.5,2623,7184,2,0,0,3,8,2623,0,2012,0,98092,2010,4939,2014-08-08,2014,08,Q3,2,0,126.95386961494472,40125.14107309278,6
47.259,-122.215,4137040250,20141021T000000,300499,4,2.5,2150,7944,2,0,0,3,8,2150,0,1990,0,98092,2170,8319,2014-10-21,2014,10,Q4,24,0,139.76697674418605,39891.76481795286,6
47.259,-122.256,629650380,20150123T000000,255000,4,2.5,1660,6724,2,0,0,3,7,1660,0,2009,0,98001,1544,6054,2015-01-23,2015,01,Q1,6,0,153.6144578313253,39306.63736453934,6
47.2592,-122.291,3421049044,20150409T000000,289000,2,1.75,2056,52333,1,0,0,4,7,1048,1008,1980,0,98001,2220,6458,2015-04-09,2015,04,Q2,35,0,140.56420233463035,38971.855465153545,3
47.2593,-122.222,4136930310,20141106T000000,360000,4,2.5,2390,7115,2,0,0,3,9,2390,0,1999,0,98092,2600,7916,2014-11-06,2014,11,Q4,15,0,150.6276150627615,39742.88859147831,6
47.2593,-122.312,3275300440,20141120T000000,230000,2,2,1260,10200,1,0,0,3,7,1020,240,1983,0,98003,1560,10200,2014-11-20,2014,11,Q4,31,0,182.53968253968253,38857.73233232111,3
47.2596,-122.194,3845101070,20150428T000000,425996,4,2.5,2568,5000,2,0,0,3,9,2568,0,2014,0,98092,2547,4500,2015-04-28,2015,04,Q2,1,0,165.88629283489095,40215.475497759304,6
47.2597,-122.199,7299601630,20141108T000000,310000,3,2.5,2242,5744,2,0,0,3,8,2242,0,2012,0,98092,2009,5712,2014-11-08,2014,11,Q4,2,0,138.2694023193577,40106.83509435025,6
47.2597,-122.228,3121059033,20141029T000000,325000,3,1,1490,57381,1.5,0,0,4,5,1490,0,1932,0,98092,1580,101529,2014-10-29,2014,10,Q4,82,0,218.1208053691275,39604.868808922656,6
47.2598,-122.281,3750605620,20150324T000000,225000,3,1.75,1580,14400,1,0,0,4,7,1580,0,1981,0,98001,1480,9600,2015-03-24,2015,03,Q1,34,0,142.40506329113924,38976.897597587486,3
47.2598,-122.281,3750605620,20150324T000000,225000,3,1.75,1580,14400,1,0,0,4,7,1580,0,1981,0,98001,1480,9600,2015-03-24,2015,03,Q1,34,0,142.40506329113924,38976.897597587486,3
47.2598,-122.281,3750605674,20140917T000000,270000,3,2.5,1808,19200,1,0,0,3,8,1808,0,2005,0,98001,1450,14400,2014-09-17,2014,09,Q3,9,0,149.3362831858407,38976.897597587486,3
47.2598,-122.281,3750605674,20140917T000000,270000,3,2.5,1808,19200,1,0,0,3,8,1808,0,2005,0,98001,1450,14400,2014-09-17,2014,09,Q3,9,0,149.3362831858407,38976.897597587486,3
47.2598,-122.304,5409800110,20150119T000000,425000,4,2.5,3052,12145,2,0,0,3,8,3052,0,2004,0,98003,2767,8604,2015-01-19,2015,01,Q1,11,0,139.25294888597642,38833.8747581145,3
47.2598,-122.311,3275300270,20140708T000000,250000,3,1.75,1140,10400,1,0,0,4,7,1140,0,1983,0,98003,1280,9800,2014-07-08,2014,07,Q3,31,0,219.2982456140351,38805.586722634514,3
47.2599,-122.192,3845100550,20141120T000000,418395,4,2.5,2906,5893,2,0,0,3,9,2906,0,2014,0,98092,2680,4950,2014-11-20,2014,11,Q4,0,0,143.9762560220234,40223.36195274649,6
47.2599,-122.215,4137060270,20150105T000000,313000,4,2.5,2460,10320,2,0,0,3,8,2460,0,1993,0,98092,2210,9024,2015-01-05,2015,01,Q1,22,0,127.23577235772358,39794.17772509565,6
47.2599,-122.283,9264450550,20140520T000000,329995,4,2.5,2303,3680,2,0,0,3,8,2303,0,2013,0,98001,2303,3760,2014-05-20,2014,05,Q2,1,0,143.2891880156318,38950.35002076046,3
47.2601,-122.286,5412100920,20141203T000000,250000,4,2.75,1830,6643,2,0,0,3,8,1830,0,2001,0,98001,2400,6472,2014-12-03,2014,12,Q4,13,0,136.6120218579235,38906.052791530296,3
47.2602,-122.246,3355400242,20141028T000000,274900,3,2,1936,6612,2,0,0,3,7,1936,0,2014,0,98001,1620,21600,2014-10-28,2014,10,Q4,0,0,141.99380165289256,39296.228304741846,6
47.2602,-122.284,9264450460,20140603T000000,309000,5,2.75,2481,4045,2,0,0,3,8,2481,0,2014,0,98001,2363,4175,2014-06-03,2014,06,Q2,0,0,124.546553808948,38909.59499781243,3
47.2603,-122.194,3845100620,20141125T000000,400950,4,2.5,2578,4554,2,0,0,3,9,2578,0,2014,0,98092,2647,4554,2014-11-25,2014,11,Q4,0,0,155.52754072924748,40140.309954710996,6
47.2603,-122.195,3845100670,20140716T000000,478830,4,2.5,3274,4950,2,0,0,3,9,3274,0,2014,0,98092,2578,4200,2014-07-16,2014,07,Q3,0,0,146.2522907758094,40120.434828470505,6
47.2604,-122.023,3421069120,20150219T000000,329999,3,2.75,3360,41250,1,0,0,4,7,1820,1540,1988,0,98022,2580,98881,2015-02-19,2015,02,Q1,27,0,98.2139880952381,45276.13343512488,6
47.2606,-122.253,6601200020,20150127T000000,235245,4,2.5,1954,5075,2,0,0,3,8,1954,0,2007,0,98001,1934,5000,2015-01-27,2015,01,Q1,8,0,120.39150460593655,39165.63265283214,6
47.2606,-122.254,3094000210,20150105T000000,269950,3,2.5,2244,4079,2,0,0,3,7,2244,0,2012,0,98001,2077,4078,2015-01-05,2015,01,Q1,3,0,120.29857397504456,39153.80780464988,6
47.2606,-122.285,5412101150,20150203T000000,299000,4,2.5,2400,6078,2,0,0,3,8,2400,0,2001,0,98001,2406,7642,2015-02-03,2015,02,Q1,14,0,124.58333333333333,38857.89231429911,3
47.2607,-122.25,6601200250,20150402T000000,205000,4,2.5,1767,4500,2,0,0,3,8,1767,0,2006,0,98001,1949,4636,2015-04-02,2015,04,Q2,9,0,116.01584606677986,39190.97069617369,6
47.2608,-122.209,4136900250,20140602T000000,270000,4,2.5,1920,8497,2,0,0,3,8,1920,0,1998,0,98092,1940,8436,2014-06-02,2014,06,Q2,16,0,140.625,39802.01868507216,6
47.2609,-122.27,3521049048,20140811T000000,515000,3,2.5,3430,48993,2,0,0,3,9,3430,0,2001,0,98001,2460,36256,2014-08-11,2014,08,Q3,13,0,150.14577259475217,38950.77616887819,3
47.2609,-122.289,5412100550,20141208T000000,355000,4,3,2590,7213,2,0,0,3,8,2590,0,2001,0,98001,2550,6800,2014-12-08,2014,12,Q4,13,0,137.06563706563708,38796.505868203276,3
47.261,-122.219,4137010010,20150416T000000,324900,3,2.25,2080,9740,2,0,0,3,8,2080,0,1988,0,98092,2080,8705,2015-04-16,2015,04,Q2,27,0,156.20192307692307,39607.314621550795,6
47.2611,-122.198,7299601790,20141107T000000,287000,3,2.5,1600,6315,2,0,0,3,8,1600,0,2013,0,98092,1608,4300,2014-11-07,2014,11,Q4,1,0,179.375,39975.54101232767,6
47.2613,-122.248,3599600276,20141106T000000,215500,3,2,1380,9000,2,0,0,2,7,1380,0,1946,1982,98001,1460,9732,2014-11-06,2014,11,Q4,68,32,156.15942028985506,39150.0414980069,6
47.2613,-122.255,3353401710,20140923T000000,227950,3,1.5,1670,8230,1,0,0,5,7,1670,0,1954,0,98001,2077,4910,2014-09-23,2014,09,Q3,60,0,136.49700598802394,39065.12852755642,6
47.2614,-122.29,5412100240,20141022T000000,340000,4,2.5,2550,7555,2,0,0,3,8,2550,0,2001,0,98001,2550,6800,2014-10-22,2014,10,Q4,13,0,133.33333333333334,38734.38465130669,3
47.2615,-122.198,7299601870,20150427T000000,299000,3,2.5,1572,4000,2,0,0,3,8,1572,0,2013,0,98092,1608,5175,2015-04-27,2015,04,Q2,2,0,190.20356234096693,39932.516695989274,6
47.2615,-122.221,4136950140,20141215T000000,250000,3,2.5,1700,6000,2,0,0,3,8,1700,0,1997,0,98092,1940,6626,2014-12-15,2014,12,Q4,17,0,147.05882352941177,39519.989559227615,6
47.2615,-122.252,3353400092,20141223T000000,270500,5,2.5,2406,7093,2,0,0,3,8,2406,0,2006,0,98001,1767,7093,2014-12-23,2014,12,Q4,8,0,112.42726517040731,39078.69410278421,6
47.2616,-122.251,3353400120,20140701T000000,174000,2,1,900,13531,1,0,0,3,6,900,0,1979,0,98001,1767,8308,2014-07-01,2014,07,Q3,35,0,193.33333333333334,39079.845962730265,6
47.2616,-122.281,3750605247,20140804T000000,255000,3,1,1710,12000,1,0,0,4,7,1710,0,1972,0,98001,1310,9600,2014-08-04,2014,08,Q3,42,0,149.12280701754386,38777.62104187046,3
47.2617,-122.19,3221059036,20140502T000000,400000,4,2.5,3630,42884,1.5,0,0,3,9,2300,1330,1979,0,98092,2830,80148,2014-05-02,2014,05,Q2,35,0,110.19283746556474,40071.12355416475,6
47.2618,-122.12,3621059048,20141010T000000,395000,3,1.75,2030,217800,1,0,2,4,8,2030,0,1977,0,98092,2570,216057,2014-10-10,2014,10,Q4,37,0,194.58128078817734,41807.31462235742,6
47.2618,-122.209,4136900190,20150320T000000,319900,3,2.5,2040,7580,2,0,2,3,8,2040,0,1998,0,98092,1960,7820,2015-03-20,2015,03,Q1,17,0,156.81372549019608,39693.90417088827,6
47.2619,-122.271,3353404265,20141231T000000,460000,3,2.5,2720,40813,2,0,0,3,8,2720,0,2001,0,98001,2250,40511,2014-12-31,2014,12,Q4,13,0,169.11764705882354,38830.89899443614,3
47.2619,-122.298,3876540630,20150227T000000,205500,3,2,1330,8748,1,0,0,3,7,1330,0,1986,0,98003,1510,8584,2015-02-27,2015,02,Q1,29,0,154.51127819548873,38630.63134881831,3
47.2619,-122.308,7212680860,20150209T000000,297262,3,2.5,1730,8076,2,0,0,3,8,1730,0,1994,0,98003,1780,6930,2015-02-09,2015,02,Q1,21,0,171.8277456647399,38583.38999680518,3
47.262,-122.22,4137000250,20150318T000000,355000,4,2.5,2130,9268,2,0,0,4,8,2130,0,1985,0,98092,2100,8400,2015-03-18,2015,03,Q1,30,0,166.66666666666666,39482.12608128156,6
47.2621,-122.221,4136950180,20140926T000000,262000,3,2.5,1700,6200,2,0,0,3,8,1700,0,1997,0,98092,1720,6205,2014-09-26,2014,09,Q3,17,0,154.11764705882354,39454.78928841482,6
47.2621,-122.308,7212680850,20140903T000000,258000,3,2.5,1730,6930,2,0,0,3,8,1730,0,1994,0,98003,1780,6930,2014-09-03,2014,09,Q3,20,0,149.13294797687863,38561.15722525943,3
47.2622,-122.212,4137070440,20140930T000000,329000,5,2.75,2570,7260,2,0,0,3,8,2570,0,1996,0,98092,2200,7421,2014-09-30,2014,09,Q3,18,0,128.01556420233464,39597.146451421395,6
47.2622,-122.282,3750605349,20150304T000000,210500,3,1,1220,9600,1,0,0,5,7,1220,0,1958,0,98001,1310,9600,2015-03-04,2015,03,Q1,57,0,172.54098360655738,38703.336818033546,3
47.2624,-122.015,3521069051,20141223T000000,330000,4,2.25,2380,122038,2,0,0,4,8,2380,0,1984,0,98022,2030,48000,2014-12-23,2014,12,Q4,30,0,138.65546218487395,45402.73533599398,6
47.2624,-122.299,3876540600,20150507T000000,273000,3,2.25,1930,8192,1,0,0,3,7,1470,460,1984,0,98003,1510,8192,2015-05-07,2015,05,Q2,31,0,141.45077720207254,38569.72731334136,3
47.2625,-122.3,3876540780,20140619T000000,221000,3,2.25,1640,7350,1,0,0,3,7,1140,500,1984,0,98003,1480,8041,2014-06-19,2014,06,Q2,30,0,134.7560975609756,38553.377948391564,3
47.2625,-122.308,7212680460,20140924T000000,359000,4,3.5,2770,8763,2,0,0,3,8,2100,670,1996,0,98003,2030,7242,2014-09-24,2014,09,Q3,18,0,129.6028880866426,38516.691790042154,3
47.2627,-122.215,4136870110,20150205T000000,329800,4,2.5,2080,7047,2,0,0,3,8,2080,0,1996,0,98092,2580,7227,2015-02-05,2015,02,Q1,19,0,158.55769230769232,39490.65672069221,6
47.2628,-122.03,3421069020,20141020T000000,314000,3,1.75,1350,217852,1,0,0,3,8,1100,250,1953,0,98022,2190,217800,2014-10-20,2014,10,Q4,61,0,232.59259259259258,44774.956174837025,6
47.2629,-122.275,3750604417,20140526T000000,172500,3,1,1140,8800,1,0,0,3,7,1140,0,1972,0,98001,1270,13560,2014-05-26,2014,05,Q2,42,0,151.31578947368422,38684.01186537842,3
47.263,-122.216,4136980090,20150407T000000,537000,4,4.25,4883,26040,2,0,3,3,10,3859,1024,2006,0,98092,3736,9870,2015-04-07,2015,04,Q2,9,0,109.97337702232234,39440.94525283011,6
47.263,-122.242,2154900330,20140827T000000,234000,4,2.5,1820,8217,1,0,0,3,7,1120,700,1987,0,98001,1310,8217,2014-08-27,2014,08,Q3,27,0,128.57142857142858,39042.117181489906,6
47.2631,-122.019,3421069118,20141120T000000,297000,2,1.75,1280,37373,1,0,0,4,7,1280,0,1996,0,98022,2180,48351,2014-11-20,2014,11,Q4,18,0,232.03125,45177.19830586473,6
47.2631,-122.212,4136870020,20141008T000000,332100,5,3.5,2660,6978,2,0,0,3,8,1980,680,1996,0,98092,2220,7294,2014-10-08,2014,10,Q4,18,0,124.84962406015038,39499.73411512575,6
47.2632,-122.209,4136890280,20150327T000000,320000,4,2.5,1940,7040,2,0,0,3,8,1940,0,1998,0,98092,2400,7145,2015-03-27,2015,03,Q1,17,0,164.94845360824743,39542.57373014284,6
47.2633,-122.244,2154900040,20141030T000000,194250,3,2.25,2190,8834,1,0,0,3,7,1390,800,1987,0,98001,1490,8766,2014-10-30,2014,10,Q4,27,0,88.6986301369863,38982.46062181377,6
47.2633,-122.245,3599600150,20140904T000000,201000,3,1,1220,22443,1,0,0,4,7,1220,0,1972,0,98001,1260,19950,2014-09-04,2014,09,Q3,42,0,164.75409836065575,38969.271380462254,6
47.2633,-122.281,3750603940,20140925T000000,240000,4,1.75,1880,9600,1,0,0,5,7,1020,860,1946,0,98001,1560,14400,2014-09-25,2014,09,Q3,68,0,127.65957446808511,38589.42585217887,3
47.2634,-122.211,4136890560,20150430T000000,346300,4,2.5,2590,11018,2,0,0,3,8,2590,0,1998,0,98092,2400,8042,2015-04-30,2015,04,Q2,17,0,133.7065637065637,39485.028122821015,6
47.2634,-122.289,2817850290,20141201T000000,258000,3,2,1790,7879,1.5,0,0,3,7,1790,0,1998,0,98001,1790,7879,2014-12-01,2014,12,Q4,16,0,144.1340782122905,38519.32728081658,3
47.2634,-122.312,7212650950,20140708T000000,336000,4,2.5,2530,8169,2,0,0,3,8,2530,0,1993,0,98003,2220,8013,2014-07-08,2014,07,Q3,21,0,132.80632411067194,38401.78499279727,3
47.2635,-122.209,4136890260,20140627T000000,327000,5,2.75,2400,8050,2,0,0,3,8,2400,0,1998,0,98092,2400,8050,2014-06-27,2014,06,Q2,16,0,136.25,39510.15034727796,6
47.2635,-122.312,7212650850,20150427T000000,304000,3,2.5,1710,6773,2,0,0,3,8,1710,0,1993,0,98003,2220,7551,2015-04-27,2015,04,Q2,22,0,177.77777777777777,38390.66446330883,3
47.2636,-122.212,4137070090,20140611T000000,308900,3,2.5,2250,7294,2,0,0,3,8,2250,0,1994,0,98092,2140,7363,2014-06-11,2014,06,Q2,20,0,137.2888888888889,39445.62215755757,6
47.2638,-121.906,3421079032,20150217T000000,75000,1,0,670,43377,1,0,0,3,3,670,0,1966,0,98022,1160,42882,2015-02-17,2015,02,Q1,49,0,111.94029850746269,50124.96641752974,6
47.2638,-122.243,2005950050,20140527T000000,260000,3,2,1630,8018,1,0,0,3,7,1630,0,2003,0,98001,1610,8397,2014-05-27,2014,05,Q2,11,0,159.50920245398774,38941.014992694625,6
47.2639,-122.303,3876540410,20150413T000000,242000,3,2.25,1690,7292,1,0,0,3,7,1250,440,1985,0,98003,1670,7747,2015-04-13,2015,04,Q2,30,0,143.19526627218934,38382.98137719035,3
47.264,-122.258,3353402400,20150326T000000,124500,2,1,840,6480,1,0,0,4,5,840,0,1954,0,98001,1100,7300,2015-03-26,2015,03,Q1,61,0,148.21428571428572,38733.650112599775,6
47.2642,-122.258,3353402390,20150501T000000,171500,3,1,1150,6480,1.5,0,0,4,5,1150,0,1946,0,98001,1100,7300,2015-05-01,2015,05,Q2,69,0,149.1304347826087,38711.63663945092,6
47.2643,-122.22,4137000110,20140725T000000,340000,3,2.5,2270,7917,2,0,0,3,8,2270,0,1986,0,98092,2160,7917,2014-07-25,2014,07,Q3,28,0,149.7797356828194,39232.34209225608,6
47.2646,-122.219,4137000460,20150225T000000,249000,3,1.75,1520,7500,1,0,0,3,8,1520,0,1985,0,98092,2180,7506,2015-02-25,2015,02,Q1,30,0,163.81578947368422,39216.493396685444,6
